record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=82,404,instrumented
histogram,0,0,batch=100;layer=0;expert=83,523,instrumented
histogram,0,0,batch=100;layer=0;expert=84,484,instrumented
histogram,0,0,batch=100;layer=0;expert=85,16,instrumented
histogram,0,0,batch=100;layer=0;expert=86,213,instrumented
histogram,0,0,batch=100;layer=0;expert=87,247,instrumented
histogram,0,0,batch=100;layer=0;expert=88,284,instrumented
histogram,0,0,batch=100;layer=0;expert=89,599,instrumented
histogram,0,0,batch=100;layer=0;expert=90,955,instrumented
histogram,0,0,batch=100;layer=0;expert=91,272,instrumented
histogram,0,0,batch=100;layer=0;expert=92,836,instrumented
histogram,0,0,batch=100;layer=0;expert=93,292,instrumented
histogram,0,0,batch=100;layer=0;expert=94,469,instrumented
histogram,0,0,batch=100;layer=0;expert=95,304,instrumented
histogram,0,0,batch=100;layer=0;expert=96,228,instrumented
histogram,0,0,batch=100;layer=0;expert=97,295,instrumented
histogram,0,0,batch=100;layer=0;expert=98,620,instrumented
histogram,0,0,batch=100;layer=0;expert=99,391,instrumented
histogram,0,0,batch=100;layer=0;expert=100,704,instrumented
histogram,0,0,batch=100;layer=0;expert=101,583,instrumented
histogram,0,0,batch=100;layer=0;expert=102,247,instrumented
histogram,0,0,batch=100;layer=0;expert=103,890,instrumented
histogram,0,0,batch=100;layer=0;expert=104,296,instrumented
histogram,0,0,batch=100;layer=0;expert=105,505,instrumented
histogram,0,0,batch=100;layer=0;expert=106,201,instrumented
histogram,0,0,batch=100;layer=0;expert=107,261,instrumented
histogram,0,0,batch=100;layer=0;expert=108,617,instrumented
histogram,0,0,batch=100;layer=0;expert=109,735,instrumented
histogram,0,0,batch=100;layer=0;expert=110,325,instrumented
histogram,0,0,batch=100;layer=0;expert=111,832,instrumented
histogram,0,0,batch=100;layer=0;expert=112,416,instrumented
histogram,0,0,batch=100;layer=0;expert=113,4,instrumented
histogram,0,0,batch=100;layer=0;expert=114,597,instrumented
histogram,0,0,batch=100;layer=0;expert=115,436,instrumented
histogram,0,0,batch=100;layer=0;expert=116,671,instrumented
histogram,0,0,batch=100;layer=0;expert=117,589,instrumented
histogram,0,0,batch=100;layer=0;expert=118,515,instrumented
histogram,0,0,batch=100;layer=0;expert=119,658,instrumented
histogram,0,0,batch=100;layer=0;expert=120,369,instrumented
histogram,0,0,batch=100;layer=0;expert=121,484,instrumented
histogram,0,0,batch=100;layer=0;expert=122,638,instrumented
histogram,0,0,batch=100;layer=0;expert=123,564,instrumented
histogram,0,0,batch=100;layer=0;expert=124,202,instrumented
histogram,0,0,batch=100;layer=0;expert=125,384,instrumented
histogram,0,0,batch=100;layer=0;expert=126,634,instrumented
histogram,0,0,batch=100;layer=0;expert=127,993,instrumented
histogram,0,0,batch=100;layer=0;expert=128,472,instrumented
histogram,0,0,batch=100;layer=0;expert=129,430,instrumented
histogram,0,0,batch=100;layer=0;expert=130,484,instrumented
histogram,0,0,batch=100;layer=0;expert=131,732,instrumented
histogram,0,0,batch=100;layer=0;expert=132,218,instrumented
histogram,0,0,batch=100;layer=0;expert=133,697,instrumented
