record_index,metric,value
0,analyses[2].actual_kv_increment_bytes_by_rank[2],1276772352
0,analyses[2].actual_kv_increment_bytes_by_rank[3],1276772352
0,analyses[2].net_freed_bytes_by_rank[0],6895435776
0,analyses[2].net_freed_bytes_by_rank[1],6895435776
0,analyses[2].net_freed_bytes_by_rank[2],6895435776
0,analyses[2].net_freed_bytes_by_rank[3],6895435776
0,analyses[2].time_headroom_s,-0.4142531789839268
0,analyses[2].required_overlap_to_match_baseline_s,40576.3276010151
0,analyses[2].transport.mode,gather
0,analyses[2].transport.contention,isolated
0,analyses[2].transport.coverage_complete,True
0,analyses[2].transport.per_rank[0].rank,0
0,analyses[2].transport.per_rank[0].loaded_bytes,3011197796352
0,analyses[2].transport.per_rank[0].copy_count,228022
0,analyses[2].transport.per_rank[0].total_service_s,37370.52367695514
0,analyses[2].transport.per_rank[0].effective_bandwidth_bytes_s,80576815.63100176
0,analyses[2].transport.per_rank[1].rank,1
0,analyses[2].transport.per_rank[1].loaded_bytes,3011197796352
0,analyses[2].transport.per_rank[1].copy_count,228022
0,analyses[2].transport.per_rank[1].total_service_s,37361.74405058287
0,analyses[2].transport.per_rank[1].effective_bandwidth_bytes_s,80595750.35563746
0,analyses[2].transport.per_rank[2].rank,2
0,analyses[2].transport.per_rank[2].loaded_bytes,3011197796352
0,analyses[2].transport.per_rank[2].copy_count,228022
0,analyses[2].transport.per_rank[2].total_service_s,39891.51297308784
0,analyses[2].transport.per_rank[2].effective_bandwidth_bytes_s,75484672.60149936
0,analyses[2].transport.per_rank[3].rank,3
0,analyses[2].transport.per_rank[3].loaded_bytes,3011197796352
0,analyses[2].transport.per_rank[3].copy_count,228022
0,analyses[2].transport.per_rank[3].total_service_s,40465.44623958506
0,analyses[2].transport.per_rank[3].effective_bandwidth_bytes_s,74414051.3989023
0,analyses[2].transport.bottleneck_rank,3
0,analyses[2].transport.optimistic_resource_service_s,40465.44623958506
0,analyses[2].transport.serial_layer_barrier_service_s,40575.91334783612
0,analyses[2].transport.service_metric,median-measured-wall-s-per-exact-chunk
0,analyses[2].transport.chunk_rule,largest-first-exact-decomposition-with-backtracking
0,analyses[2].bandwidth_requirements_bytes_s[0],64321347667.85406
0,analyses[2].bandwidth_requirements_bytes_s[1],64321347667.85406
0,analyses[2].bandwidth_requirements_bytes_s[2],64321347667.85406
0,analyses[2].bandwidth_requirements_bytes_s[3],64321347667.85406
0,analyses[2].predictions.serial_layer_barrier.elapsed_s,40623.14250626089
0,analyses[2].predictions.serial_layer_barrier.throughput_tps,3.2265352189284475
0,analyses[2].predictions.optimistic_full_overlap.elapsed_s,40465.44623958506
0,analyses[2].predictions.optimistic_full_overlap.throughput_tps,3.2391092198503837
0,analyses[2].predictions.throughput_range_tps[0],3.2265352189284475
0,analyses[2].predictions.throughput_range_tps[1],3.2391092198503837
0,analyses[2].assumptions[0],diagnostic-model-not-deployment-measurement
0,analyses[2].assumptions[1],full-overlap-is-optimistic-and-not-a-hardware-bound
0,analyses[2].assumptions[2],kv-reference-engine-policy-differs
0,analyses[2].assumptions[3],kv-reference-utilization-differs
0,analyses[2].assumptions[4],no-rank-bandwidth-aggregation
0,analyses[2].assumptions[5],serial-layer-barrier-is-a-modelling-scenario-not-a-hardware-bound
0,analyses[2].assumptions[6],trace-engine-policy-differs
0,analyses[2].unpublished_reason_count,0
0,baseline_evidence.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
0,baseline_evidence.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
0,baseline_evidence.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
0,baseline_evidence.contract.input_sha256,efbd829639331de5e1da036e49fbb898ed7c09035d00fb1dfcb632aff3eaf4bc
0,baseline_evidence.contract.engine_policy_sha256,8e42dfe870676c81e239ddcc27cb3ab9c8859c070a666bf8f6c09b608c3e3b18
0,baseline_evidence.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
0,baseline_evidence.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
0,baseline_evidence.contract.tensor_parallel_size,4
0,baseline_evidence.contract.batch_size,256
0,baseline_evidence.contract.context_length,4096
0,baseline_evidence.contract.output_length,512
0,baseline_evidence.contract.max_num_seqs,256
0,baseline_evidence.contract.max_num_batched_tokens,4096
0,baseline_evidence.contract.gpu_memory_utilization,0.9
0,baseline_evidence.contract.versions.cuda,12.8
0,baseline_evidence.contract.versions.python,3.12.11
0,baseline_evidence.contract.versions.torch,2.8.0+cu128
0,baseline_evidence.contract.versions.vllm,0.10.2
0,baseline_evidence.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
0,baseline_evidence.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
0,baseline_evidence.contract.source_request_count,256
0,baseline_evidence.contract.unique_selected_request_count,224
0,baseline_evidence.contract.evaluation_pool_count,224
0,baseline_evidence.contract.seed,20260908
0,baseline_evidence.contract.repeated_request_count,32
0,baseline_evidence.contract.dtype,bfloat16
0,baseline_evidence.contract.synthetic,False
0,baseline_evidence.generated_tokens,131072
0,baseline_evidence.elapsed_s[0],46.48389980988577
0,baseline_evidence.elapsed_s[1],46.814905245788395
0,baseline_evidence.elapsed_s[2],46.89099462190643
0,baseline_evidence.kv_bytes_by_rank[0],34472853504
0,baseline_evidence.kv_bytes_by_rank[1],34472853504
0,baseline_evidence.kv_bytes_by_rank[2],34472853504
