record,rank,repetition,metric,value,status
repetition,,0,elapsed_s,39.09320082992781,complete
repetition,,0,generated_tokens,512,complete
repetition,,0,sample_tokens_s,13.09690660090535,complete
repetition,,1,elapsed_s,39.17017357097939,complete
repetition,,1,generated_tokens,512,complete
repetition,,1,sample_tokens_s,13.07117005933651,complete
repetition,,2,elapsed_s,39.07134174508974,complete
repetition,,2,generated_tokens,512,complete
repetition,,2,sample_tokens_s,13.10423387403493,complete
local-pool,0,0,resident_hits,,instrumented
local-pool,0,0,cache_hits,,instrumented
local-pool,0,0,unique_misses,,instrumented
local-pool,0,0,unique_demands,,instrumented
local-pool,0,0,first_loads,,instrumented
local-pool,0,0,reloads,,instrumented
local-pool,0,0,loaded_bytes,,instrumented
local-pool,0,0,metadata_bytes,,instrumented
local-pool,0,0,promotion_bytes,,instrumented
local-pool,0,0,evictions,,instrumented
local-pool,0,0,bypasses,,instrumented
local-pool,0,0,load_s,,instrumented
local-pool,0,0,payload_s,,instrumented
local-pool,0,0,metadata_s,,instrumented
local-pool,0,0,compute_s,,instrumented
local-pool,0,0,promotion_s,,instrumented
local-pool,0,0,span_s,,instrumented
local-pool,0,0,route_d2h_s,,instrumented
local-pool,0,0,policy_cpu_s,,instrumented
local-pool,0,0,host_reuse_wait_s,,instrumented
local-pool,0,0,host_gather_s,,instrumented
local-pool,0,0,h2d_enqueue_s,,instrumented
local-pool,0,0,compute_enqueue_s,,instrumented
histogram,0,0,batch=1;layer=0;expert=0,1,instrumented
histogram,0,0,batch=1;layer=0;expert=1,3,instrumented
histogram,0,0,batch=1;layer=0;expert=2,2,instrumented
histogram,0,0,batch=1;layer=0;expert=3,0,instrumented
histogram,0,0,batch=1;layer=0;expert=4,6,instrumented
histogram,0,0,batch=1;layer=0;expert=5,12,instrumented
histogram,0,0,batch=1;layer=0;expert=6,7,instrumented
histogram,0,0,batch=1;layer=0;expert=7,9,instrumented
histogram,0,0,batch=1;layer=0;expert=8,0,instrumented
histogram,0,0,batch=1;layer=0;expert=9,0,instrumented
histogram,0,0,batch=1;layer=0;expert=10,7,instrumented
histogram,0,0,batch=1;layer=0;expert=11,5,instrumented
histogram,0,0,batch=1;layer=0;expert=12,5,instrumented
histogram,0,0,batch=1;layer=0;expert=13,1,instrumented
histogram,0,0,batch=1;layer=0;expert=14,0,instrumented
histogram,0,0,batch=1;layer=0;expert=15,3,instrumented
histogram,0,0,batch=1;layer=0;expert=16,3,instrumented
histogram,0,0,batch=1;layer=0;expert=17,6,instrumented
histogram,0,0,batch=1;layer=0;expert=18,0,instrumented
histogram,0,0,batch=1;layer=0;expert=19,1,instrumented
histogram,0,0,batch=1;layer=0;expert=20,4,instrumented
histogram,0,0,batch=1;layer=0;expert=21,3,instrumented
histogram,0,0,batch=1;layer=0;expert=22,11,instrumented
histogram,0,0,batch=1;layer=0;expert=23,10,instrumented
histogram,0,0,batch=1;layer=0;expert=24,0,instrumented
histogram,0,0,batch=1;layer=0;expert=25,0,instrumented
histogram,0,0,batch=1;layer=0;expert=26,6,instrumented
histogram,0,0,batch=1;layer=0;expert=27,3,instrumented
histogram,0,0,batch=1;layer=0;expert=28,7,instrumented
histogram,0,0,batch=1;layer=0;expert=29,3,instrumented
histogram,0,0,batch=1;layer=0;expert=30,7,instrumented
histogram,0,0,batch=1;layer=0;expert=31,7,instrumented
histogram,0,0,batch=1;layer=0;expert=32,10,instrumented
histogram,0,0,batch=1;layer=0;expert=33,0,instrumented
histogram,0,0,batch=1;layer=0;expert=34,6,instrumented
histogram,0,0,batch=1;layer=0;expert=35,14,instrumented
histogram,0,0,batch=1;layer=0;expert=36,2,instrumented
histogram,0,0,batch=1;layer=0;expert=37,2,instrumented
histogram,0,0,batch=1;layer=0;expert=38,4,instrumented
histogram,0,0,batch=1;layer=0;expert=39,5,instrumented
histogram,0,0,batch=1;layer=0;expert=40,14,instrumented
histogram,0,0,batch=1;layer=0;expert=41,0,instrumented
histogram,0,0,batch=1;layer=0;expert=42,5,instrumented
histogram,0,0,batch=1;layer=0;expert=43,10,instrumented
histogram,0,0,batch=1;layer=0;expert=44,4,instrumented
histogram,0,0,batch=1;layer=0;expert=45,7,instrumented
histogram,0,0,batch=1;layer=0;expert=46,0,instrumented
histogram,0,0,batch=1;layer=0;expert=47,2,instrumented
histogram,0,0,batch=1;layer=0;expert=48,2,instrumented
histogram,0,0,batch=1;layer=0;expert=49,17,instrumented
histogram,0,0,batch=1;layer=0;expert=50,6,instrumented
histogram,0,0,batch=1;layer=0;expert=51,1,instrumented
histogram,0,0,batch=1;layer=0;expert=52,5,instrumented
histogram,0,0,batch=1;layer=0;expert=53,8,instrumented
histogram,0,0,batch=1;layer=0;expert=54,4,instrumented
histogram,0,0,batch=1;layer=0;expert=55,8,instrumented
histogram,0,0,batch=1;layer=0;expert=56,4,instrumented
histogram,0,0,batch=1;layer=0;expert=57,0,instrumented
histogram,0,0,batch=1;layer=0;expert=58,17,instrumented
histogram,0,0,batch=1;layer=0;expert=59,0,instrumented
histogram,0,0,batch=1;layer=0;expert=60,0,instrumented
histogram,0,0,batch=1;layer=0;expert=61,2,instrumented
histogram,0,0,batch=1;layer=0;expert=62,1,instrumented
histogram,0,0,batch=1;layer=0;expert=63,1,instrumented
histogram,0,0,batch=1;layer=0;expert=64,2,instrumented
histogram,0,0,batch=1;layer=0;expert=65,13,instrumented
histogram,0,0,batch=1;layer=0;expert=66,7,instrumented
histogram,0,0,batch=1;layer=0;expert=67,0,instrumented
histogram,0,0,batch=1;layer=0;expert=68,10,instrumented
histogram,0,0,batch=1;layer=0;expert=69,0,instrumented
histogram,0,0,batch=1;layer=0;expert=70,0,instrumented
histogram,0,0,batch=1;layer=0;expert=71,1,instrumented
