record_index,metric,value
2,repetitions[0].memory[3].torch_reserved_bytes,75581358080
2,repetitions[0].memory[3].total_gpu_bytes,85017493504
2,repetitions[0].output_tokens_per_second,348.1867168940877
2,repetitions[0].repetition,0
2,repetitions[0].request_count,32
2,repetitions[0].timing_eligible,False
2,repetitions_completed,1
2,selection_offset,0
2,smoke.artifact_kind,analysis-smoke
2,smoke.elapsed_s,17.424051573034376
2,smoke.generated_tokens,8
2,smoke.input_sha256,f9ef3113fd157e161e0b373cbc8d824dfc6f5beb54b87dbda290a8ad54e69419
2,smoke.output_tokens_per_second,0.4591354637850633
2,smoke.request_count,1
2,smoke.timing_eligible,False
2,source_kind,native-measured
2,status,complete
2,throughput_max,348.1867168940877
2,throughput_median,348.1867168940877
2,throughput_min,348.1867168940877
2,timing_eligible,False
2,artifact_kind,native-summary
2,generation_status,complete
2,run_identity_sha256,0a942a7c6ec61bf1fc822ff39001a5db7314db6bb63936721d358e297e4507b1
3,record_index,3
3,capture.buffer_bytes,25165824
3,capture.captured_steps,544
3,capture.discarded_present_events,0
3,capture.full_workload,True
3,capture.max_trace_steps,1024
3,capture.missing_layer_events,0
3,capture.observed_steps,544
3,capture.rank,0
3,capture.status,complete
3,capture.trace_budget_bytes,134217728
3,capture.truncated,False
3,generation_status,complete
3,unpublished_reason_count,0
3,timing_eligible,False
3,trace.captured_steps,544
3,trace.contract.batch_size,32
3,trace.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
3,trace.contract.context_length,4096
3,trace.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
3,trace.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
3,trace.contract.dtype,bfloat16
3,trace.contract.engine_policy_sha256,9adf912ae3234934ffd938298bf9df065f55321b13e3a4f2bdd9b1679fe9639d
3,trace.contract.evaluation_pool_count,256
3,trace.contract.gpu_memory_utilization,0.9
3,trace.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
3,trace.contract.input_sha256,c3219fdfd46165a5795d524715caae80a40a972432f692ed9012faa9f475d12f
3,trace.contract.max_num_batched_tokens,4096
3,trace.contract.max_num_seqs,32
3,trace.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
3,trace.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
3,trace.contract.output_length,512
3,trace.contract.repeated_request_count,0
3,trace.contract.seed,20260908
3,trace.contract.source_request_count,256
3,trace.contract.synthetic,False
3,trace.contract.tensor_parallel_size,4
3,trace.contract.unique_selected_request_count,32
3,trace.contract.versions.cuda,12.8
3,trace.contract.versions.python,3.12.11
3,trace.contract.versions.torch,2.8.0+cu128
3,trace.contract.versions.vllm,0.10.2
3,trace.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
3,trace.expert_bytes,1572864
3,trace.full_workload,True
3,trace.generated_tokens,16384
3,trace.num_experts,512
3,trace.observed_steps,544
3,trace.rank,0
3,trace.top_k,10
3,trace.total_layers,48
3,artifact_kind,demand-trace
3,status,complete
4,record_index,4
4,capture.buffer_bytes,25165824
4,capture.captured_steps,544
4,capture.discarded_present_events,0
4,capture.full_workload,True
4,capture.max_trace_steps,1024
4,capture.missing_layer_events,0
4,capture.observed_steps,544
4,capture.rank,1
4,capture.status,complete
4,capture.trace_budget_bytes,134217728
4,capture.truncated,False
4,generation_status,complete
4,unpublished_reason_count,0
4,timing_eligible,False
4,trace.captured_steps,544
4,trace.contract.batch_size,32
4,trace.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
4,trace.contract.context_length,4096
4,trace.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
4,trace.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
4,trace.contract.dtype,bfloat16
4,trace.contract.engine_policy_sha256,9adf912ae3234934ffd938298bf9df065f55321b13e3a4f2bdd9b1679fe9639d
4,trace.contract.evaluation_pool_count,256
4,trace.contract.gpu_memory_utilization,0.9
4,trace.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
4,trace.contract.input_sha256,c3219fdfd46165a5795d524715caae80a40a972432f692ed9012faa9f475d12f
4,trace.contract.max_num_batched_tokens,4096
4,trace.contract.max_num_seqs,32
4,trace.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
4,trace.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
4,trace.contract.output_length,512
4,trace.contract.repeated_request_count,0
4,trace.contract.seed,20260908
4,trace.contract.source_request_count,256
4,trace.contract.synthetic,False
4,trace.contract.tensor_parallel_size,4
