record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=82,355,instrumented
histogram,0,0,batch=100;layer=0;expert=83,529,instrumented
histogram,0,0,batch=100;layer=0;expert=84,433,instrumented
histogram,0,0,batch=100;layer=0;expert=85,27,instrumented
histogram,0,0,batch=100;layer=0;expert=86,307,instrumented
histogram,0,0,batch=100;layer=0;expert=87,373,instrumented
histogram,0,0,batch=100;layer=0;expert=88,320,instrumented
histogram,0,0,batch=100;layer=0;expert=89,515,instrumented
histogram,0,0,batch=100;layer=0;expert=90,887,instrumented
histogram,0,0,batch=100;layer=0;expert=91,313,instrumented
histogram,0,0,batch=100;layer=0;expert=92,783,instrumented
histogram,0,0,batch=100;layer=0;expert=93,300,instrumented
histogram,0,0,batch=100;layer=0;expert=94,487,instrumented
histogram,0,0,batch=100;layer=0;expert=95,219,instrumented
histogram,0,0,batch=100;layer=0;expert=96,192,instrumented
histogram,0,0,batch=100;layer=0;expert=97,376,instrumented
histogram,0,0,batch=100;layer=0;expert=98,558,instrumented
histogram,0,0,batch=100;layer=0;expert=99,344,instrumented
histogram,0,0,batch=100;layer=0;expert=100,525,instrumented
histogram,0,0,batch=100;layer=0;expert=101,577,instrumented
histogram,0,0,batch=100;layer=0;expert=102,340,instrumented
histogram,0,0,batch=100;layer=0;expert=103,885,instrumented
histogram,0,0,batch=100;layer=0;expert=104,324,instrumented
histogram,0,0,batch=100;layer=0;expert=105,671,instrumented
histogram,0,0,batch=100;layer=0;expert=106,250,instrumented
histogram,0,0,batch=100;layer=0;expert=107,345,instrumented
histogram,0,0,batch=100;layer=0;expert=108,482,instrumented
histogram,0,0,batch=100;layer=0;expert=109,710,instrumented
histogram,0,0,batch=100;layer=0;expert=110,462,instrumented
histogram,0,0,batch=100;layer=0;expert=111,839,instrumented
histogram,0,0,batch=100;layer=0;expert=112,456,instrumented
histogram,0,0,batch=100;layer=0;expert=113,5,instrumented
histogram,0,0,batch=100;layer=0;expert=114,751,instrumented
histogram,0,0,batch=100;layer=0;expert=115,425,instrumented
histogram,0,0,batch=100;layer=0;expert=116,669,instrumented
histogram,0,0,batch=100;layer=0;expert=117,681,instrumented
histogram,0,0,batch=100;layer=0;expert=118,607,instrumented
histogram,0,0,batch=100;layer=0;expert=119,651,instrumented
histogram,0,0,batch=100;layer=0;expert=120,546,instrumented
histogram,0,0,batch=100;layer=0;expert=121,515,instrumented
histogram,0,0,batch=100;layer=0;expert=122,549,instrumented
histogram,0,0,batch=100;layer=0;expert=123,585,instrumented
histogram,0,0,batch=100;layer=0;expert=124,120,instrumented
histogram,0,0,batch=100;layer=0;expert=125,376,instrumented
histogram,0,0,batch=100;layer=0;expert=126,658,instrumented
histogram,0,0,batch=100;layer=0;expert=127,1112,instrumented
histogram,0,0,batch=100;layer=0;expert=128,522,instrumented
histogram,0,0,batch=100;layer=0;expert=129,476,instrumented
histogram,0,0,batch=100;layer=0;expert=130,433,instrumented
histogram,0,0,batch=100;layer=0;expert=131,728,instrumented
histogram,0,0,batch=100;layer=0;expert=132,360,instrumented
histogram,0,0,batch=100;layer=0;expert=133,710,instrumented
histogram,0,0,batch=100;layer=0;expert=134,294,instrumented
histogram,0,0,batch=100;layer=0;expert=135,158,instrumented
histogram,0,0,batch=100;layer=0;expert=136,891,instrumented
histogram,0,0,batch=100;layer=0;expert=137,1040,instrumented
histogram,0,0,batch=100;layer=0;expert=138,236,instrumented
histogram,0,0,batch=100;layer=0;expert=139,761,instrumented
histogram,0,0,batch=100;layer=0;expert=140,1124,instrumented
histogram,0,0,batch=100;layer=0;expert=141,934,instrumented
histogram,0,0,batch=100;layer=0;expert=142,707,instrumented
histogram,0,0,batch=100;layer=0;expert=143,244,instrumented
histogram,0,0,batch=100;layer=0;expert=144,301,instrumented
histogram,0,0,batch=100;layer=0;expert=145,703,instrumented
histogram,0,0,batch=100;layer=0;expert=146,455,instrumented
