record,rank,repetition,metric,value,status
repetition,,0,elapsed_s,162.38461808802094,complete
repetition,,0,generated_tokens,51200,complete
repetition,,0,sample_tokens_s,315.30080005636324,complete
repetition,,1,elapsed_s,165.03732934698928,complete
repetition,,1,generated_tokens,51200,complete
repetition,,1,sample_tokens_s,310.23284370018206,complete
repetition,,2,elapsed_s,163.22969773202203,complete
repetition,,2,generated_tokens,51200,complete
repetition,,2,sample_tokens_s,313.6684115169791,complete
local-pool,0,0,resident_hits,4003589,instrumented
local-pool,0,0,cache_hits,290137,instrumented
local-pool,0,0,unique_misses,112160,instrumented
local-pool,0,0,unique_demands,4405886,instrumented
local-pool,0,0,first_loads,0,instrumented
local-pool,0,0,reloads,112160,instrumented
local-pool,0,0,loaded_bytes,176412426240,instrumented
local-pool,0,0,metadata_bytes,25220816,instrumented
local-pool,0,0,promotion_bytes,10811867136,instrumented
local-pool,0,0,evictions,6874,instrumented
local-pool,0,0,bypasses,105286,instrumented
local-pool,0,0,load_s,3.726829855661839,instrumented
local-pool,0,0,payload_s,3.621845600862056,instrumented
local-pool,0,0,metadata_s,0.10498425597790628,instrumented
local-pool,0,0,compute_s,3.960625952139497,instrumented
local-pool,0,0,promotion_s,0.09595619191532023,instrumented
local-pool,0,0,span_s,7.783412002444267,instrumented
local-pool,0,0,route_d2h_s,3.3363515691598877,instrumented
local-pool,0,0,policy_cpu_s,12.149646564037539,instrumented
local-pool,0,0,host_reuse_wait_s,0.08331529912538826,instrumented
local-pool,0,0,host_gather_s,32.335413410677575,instrumented
local-pool,0,0,h2d_enqueue_s,1.3313488432904705,instrumented
local-pool,0,0,compute_enqueue_s,5.5518280694959685,instrumented
histogram,0,0,batch=100;layer=0;expert=0,510,instrumented
histogram,0,0,batch=100;layer=0;expert=1,292,instrumented
histogram,0,0,batch=100;layer=0;expert=2,303,instrumented
histogram,0,0,batch=100;layer=0;expert=3,370,instrumented
histogram,0,0,batch=100;layer=0;expert=4,605,instrumented
histogram,0,0,batch=100;layer=0;expert=5,924,instrumented
histogram,0,0,batch=100;layer=0;expert=6,696,instrumented
histogram,0,0,batch=100;layer=0;expert=7,880,instrumented
histogram,0,0,batch=100;layer=0;expert=8,199,instrumented
histogram,0,0,batch=100;layer=0;expert=9,1,instrumented
histogram,0,0,batch=100;layer=0;expert=10,308,instrumented
histogram,0,0,batch=100;layer=0;expert=11,451,instrumented
histogram,0,0,batch=100;layer=0;expert=12,607,instrumented
histogram,0,0,batch=100;layer=0;expert=13,359,instrumented
histogram,0,0,batch=100;layer=0;expert=14,507,instrumented
histogram,0,0,batch=100;layer=0;expert=15,627,instrumented
histogram,0,0,batch=100;layer=0;expert=16,146,instrumented
histogram,0,0,batch=100;layer=0;expert=17,858,instrumented
histogram,0,0,batch=100;layer=0;expert=18,421,instrumented
histogram,0,0,batch=100;layer=0;expert=19,280,instrumented
histogram,0,0,batch=100;layer=0;expert=20,822,instrumented
histogram,0,0,batch=100;layer=0;expert=21,646,instrumented
histogram,0,0,batch=100;layer=0;expert=22,675,instrumented
histogram,0,0,batch=100;layer=0;expert=23,516,instrumented
histogram,0,0,batch=100;layer=0;expert=24,148,instrumented
histogram,0,0,batch=100;layer=0;expert=25,87,instrumented
histogram,0,0,batch=100;layer=0;expert=26,447,instrumented
histogram,0,0,batch=100;layer=0;expert=27,300,instrumented
histogram,0,0,batch=100;layer=0;expert=28,541,instrumented
histogram,0,0,batch=100;layer=0;expert=29,1028,instrumented
histogram,0,0,batch=100;layer=0;expert=30,629,instrumented
histogram,0,0,batch=100;layer=0;expert=31,518,instrumented
histogram,0,0,batch=100;layer=0;expert=32,540,instrumented
histogram,0,0,batch=100;layer=0;expert=33,91,instrumented
histogram,0,0,batch=100;layer=0;expert=34,396,instrumented
histogram,0,0,batch=100;layer=0;expert=35,699,instrumented
histogram,0,0,batch=100;layer=0;expert=36,587,instrumented
histogram,0,0,batch=100;layer=0;expert=37,667,instrumented
histogram,0,0,batch=100;layer=0;expert=38,753,instrumented
histogram,0,0,batch=100;layer=0;expert=39,509,instrumented
histogram,0,0,batch=100;layer=0;expert=40,729,instrumented
histogram,0,0,batch=100;layer=0;expert=41,586,instrumented
histogram,0,0,batch=100;layer=0;expert=42,492,instrumented
histogram,0,0,batch=100;layer=0;expert=43,577,instrumented
histogram,0,0,batch=100;layer=0;expert=44,734,instrumented
histogram,0,0,batch=100;layer=0;expert=45,554,instrumented
histogram,0,0,batch=100;layer=0;expert=46,281,instrumented
histogram,0,0,batch=100;layer=0;expert=47,164,instrumented
histogram,0,0,batch=100;layer=0;expert=48,283,instrumented
histogram,0,0,batch=100;layer=0;expert=49,1134,instrumented
histogram,0,0,batch=100;layer=0;expert=50,547,instrumented
